[2024-07-16T05:50:09.439+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-16T05:50:09.486+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:50:09.499+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:50:09.499+0530] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-07-16T05:50:09.515+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): Prepare_data> on 2024-07-16 00:20:08.570795+00:00
[2024-07-16T05:50:09.520+0530] {standard_task_runner.py:63} INFO - Started process 52089 to run task
[2024-07-16T05:50:09.523+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'dag_prepare_data_historic', 'Prepare_data', 'manual__2024-07-16T00:20:08.570795+00:00', '--job-id', '1423', '--raw', '--subdir', 'DAGS_FOLDER/dag_prepare_data_historic.py', '--cfg-path', '/tmp/tmp2imn_ql2']
[2024-07-16T05:50:09.526+0530] {standard_task_runner.py:91} INFO - Job 1423: Subtask Prepare_data
[2024-07-16T05:50:09.580+0530] {task_command.py:426} INFO - Running <TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [running]> on host kali
[2024-07-16T05:50:09.664+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='dag_prepare_data_historic' AIRFLOW_CTX_TASK_ID='Prepare_data' AIRFLOW_CTX_EXECUTION_DATE='2024-07-16T00:20:08.570795+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-16T00:20:08.570795+00:00'
[2024-07-16T05:50:09.665+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-16T05:50:17.950+0530] {logging_mixin.py:188} INFO - 2024-03-24 00:00:00
[2024-07-16T05:50:17.952+0530] {logging_mixin.py:188} INFO - 2024-03-24 00:00:00
[2024-07-16T05:50:17.953+0530] {logging_mixin.py:188} INFO - 2024-03-24 00:00:00
[2024-07-16T05:50:17.955+0530] {logging_mixin.py:188} INFO - 2024-03-24 00:00:00
[2024-07-16T05:50:17.957+0530] {logging_mixin.py:188} INFO - 2024-03-24 00:00:00
[2024-07-16T05:50:17.959+0530] {logging_mixin.py:188} INFO - 2024-03-24 00:00:00
[2024-07-16T05:50:17.961+0530] {logging_mixin.py:188} INFO - 2024-03-24 00:00:00
[2024-07-16T05:50:17.962+0530] {logging_mixin.py:188} INFO - 2024-03-24 00:00:00
[2024-07-16T05:50:17.964+0530] {logging_mixin.py:188} INFO - 2024-03-24 00:00:00
[2024-07-16T05:50:17.966+0530] {logging_mixin.py:188} INFO - 2024-03-25 00:00:00
[2024-07-16T05:50:17.968+0530] {logging_mixin.py:188} INFO - 2024-03-25 00:00:00
[2024-07-16T05:50:17.969+0530] {logging_mixin.py:188} INFO - 2024-03-25 00:00:00
[2024-07-16T05:50:17.971+0530] {logging_mixin.py:188} INFO - 2024-03-25 00:00:00
[2024-07-16T05:50:17.972+0530] {logging_mixin.py:188} INFO - 2024-03-25 00:00:00
[2024-07-16T05:50:17.974+0530] {logging_mixin.py:188} INFO - 2024-03-25 00:00:00
[2024-07-16T05:50:17.977+0530] {logging_mixin.py:188} INFO - 2024-03-25 00:00:00
[2024-07-16T05:50:17.979+0530] {logging_mixin.py:188} INFO - 2024-03-25 00:00:00
[2024-07-16T05:50:17.981+0530] {logging_mixin.py:188} INFO - 2024-03-25 00:00:00
[2024-07-16T05:50:17.982+0530] {logging_mixin.py:188} INFO - 2024-03-25 00:00:00
[2024-07-16T05:50:17.984+0530] {logging_mixin.py:188} INFO - 2024-03-26 00:00:00
[2024-07-16T05:50:17.984+0530] {logging_mixin.py:188} INFO - 2024-03-26 00:00:00
[2024-07-16T05:50:17.985+0530] {logging_mixin.py:188} INFO - 2024-03-26 00:00:00
[2024-07-16T05:50:17.987+0530] {logging_mixin.py:188} INFO - 2024-03-26 00:00:00
[2024-07-16T05:50:17.988+0530] {logging_mixin.py:188} INFO - 2024-03-26 00:00:00
[2024-07-16T05:50:17.990+0530] {logging_mixin.py:188} INFO - 2024-03-26 00:00:00
[2024-07-16T05:50:17.992+0530] {logging_mixin.py:188} INFO - 2024-03-26 00:00:00
[2024-07-16T05:50:17.994+0530] {logging_mixin.py:188} INFO - 2024-03-26 00:00:00
[2024-07-16T05:50:17.996+0530] {logging_mixin.py:188} INFO - 2024-03-26 00:00:00
[2024-07-16T05:50:17.997+0530] {logging_mixin.py:188} INFO - 2024-03-26 00:00:00
[2024-07-16T05:50:17.998+0530] {logging_mixin.py:188} INFO - 2024-03-27 00:00:00
[2024-07-16T05:50:17.999+0530] {logging_mixin.py:188} INFO - 2024-03-27 00:00:00
[2024-07-16T05:50:18.000+0530] {logging_mixin.py:188} INFO - 2024-03-27 00:00:00
[2024-07-16T05:50:18.001+0530] {logging_mixin.py:188} INFO - 2024-03-27 00:00:00
[2024-07-16T05:50:18.002+0530] {logging_mixin.py:188} INFO - 2024-03-27 00:00:00
[2024-07-16T05:50:18.003+0530] {logging_mixin.py:188} INFO - 2024-03-27 00:00:00
[2024-07-16T05:50:18.005+0530] {logging_mixin.py:188} INFO - 2024-03-27 00:00:00
[2024-07-16T05:50:18.006+0530] {logging_mixin.py:188} INFO - 2024-03-27 00:00:00
[2024-07-16T05:50:18.009+0530] {logging_mixin.py:188} INFO - 2024-03-27 00:00:00
[2024-07-16T05:50:18.011+0530] {logging_mixin.py:188} INFO - 2024-03-27 00:00:00
[2024-07-16T05:50:18.013+0530] {logging_mixin.py:188} INFO - 2024-03-28 00:00:00
[2024-07-16T05:50:18.014+0530] {logging_mixin.py:188} INFO - 2024-03-28 00:00:00
[2024-07-16T05:50:18.015+0530] {logging_mixin.py:188} INFO - 2024-03-28 00:00:00
[2024-07-16T05:50:18.016+0530] {logging_mixin.py:188} INFO - 2024-03-28 00:00:00
[2024-07-16T05:50:18.017+0530] {logging_mixin.py:188} INFO - 2024-03-28 00:00:00
[2024-07-16T05:50:18.018+0530] {logging_mixin.py:188} INFO - 2024-03-28 00:00:00
[2024-07-16T05:50:18.019+0530] {logging_mixin.py:188} INFO - 2024-03-28 00:00:00
[2024-07-16T05:50:18.020+0530] {logging_mixin.py:188} INFO - 2024-03-28 00:00:00
[2024-07-16T05:50:18.022+0530] {logging_mixin.py:188} INFO - 2024-03-28 00:00:00
[2024-07-16T05:50:18.023+0530] {logging_mixin.py:188} INFO - 2024-03-28 00:00:00
[2024-07-16T05:50:18.025+0530] {logging_mixin.py:188} INFO - 2024-03-29 00:00:00
[2024-07-16T05:50:18.027+0530] {logging_mixin.py:188} INFO - 2024-03-29 00:00:00
[2024-07-16T05:50:18.029+0530] {logging_mixin.py:188} INFO - 2024-03-29 00:00:00
[2024-07-16T05:50:18.031+0530] {logging_mixin.py:188} INFO - 2024-03-29 00:00:00
[2024-07-16T05:50:18.032+0530] {logging_mixin.py:188} INFO - 2024-03-29 00:00:00
[2024-07-16T05:50:18.034+0530] {logging_mixin.py:188} INFO - 2024-03-29 00:00:00
[2024-07-16T05:50:18.035+0530] {logging_mixin.py:188} INFO - 2024-03-29 00:00:00
[2024-07-16T05:50:18.036+0530] {logging_mixin.py:188} INFO - 2024-03-29 00:00:00
[2024-07-16T05:50:18.037+0530] {logging_mixin.py:188} INFO - 2024-03-29 00:00:00
[2024-07-16T05:50:18.037+0530] {logging_mixin.py:188} INFO - 2024-03-29 00:00:00
[2024-07-16T05:50:18.038+0530] {logging_mixin.py:188} INFO - 2024-03-30 00:00:00
[2024-07-16T05:50:18.040+0530] {logging_mixin.py:188} INFO - 2024-03-30 00:00:00
[2024-07-16T05:50:18.042+0530] {logging_mixin.py:188} INFO - 2024-03-30 00:00:00
[2024-07-16T05:50:18.043+0530] {logging_mixin.py:188} INFO - 2024-03-30 00:00:00
[2024-07-16T05:50:18.045+0530] {logging_mixin.py:188} INFO - 2024-03-30 00:00:00
[2024-07-16T05:50:18.046+0530] {logging_mixin.py:188} INFO - 2024-03-30 00:00:00
[2024-07-16T05:50:18.047+0530] {logging_mixin.py:188} INFO - 2024-03-30 00:00:00
[2024-07-16T05:50:18.047+0530] {logging_mixin.py:188} INFO - 2024-03-30 00:00:00
[2024-07-16T05:50:18.048+0530] {logging_mixin.py:188} INFO - 2024-03-30 00:00:00
[2024-07-16T05:50:18.049+0530] {logging_mixin.py:188} INFO - 2024-03-30 00:00:00
[2024-07-16T05:50:18.050+0530] {logging_mixin.py:188} INFO - 2024-03-31 00:00:00
[2024-07-16T05:50:18.051+0530] {logging_mixin.py:188} INFO - 2024-03-31 00:00:00
[2024-07-16T05:50:18.052+0530] {logging_mixin.py:188} INFO - 2024-03-31 00:00:00
[2024-07-16T05:50:18.053+0530] {logging_mixin.py:188} INFO - 2024-03-31 00:00:00
[2024-07-16T05:50:18.054+0530] {logging_mixin.py:188} INFO - 2024-03-31 00:00:00
[2024-07-16T05:50:18.055+0530] {logging_mixin.py:188} INFO - 2024-03-31 00:00:00
[2024-07-16T05:50:18.056+0530] {logging_mixin.py:188} INFO - 2024-03-31 00:00:00
[2024-07-16T05:50:18.057+0530] {logging_mixin.py:188} INFO - 2024-03-31 00:00:00
[2024-07-16T05:50:18.060+0530] {logging_mixin.py:188} INFO - 2024-03-31 00:00:00
[2024-07-16T05:50:18.062+0530] {logging_mixin.py:188} INFO - 2024-03-31 00:00:00
[2024-07-16T05:50:18.063+0530] {logging_mixin.py:188} INFO - 2024-04-01 00:00:00
[2024-07-16T05:50:18.064+0530] {logging_mixin.py:188} INFO - 2024-04-01 00:00:00
[2024-07-16T05:50:18.065+0530] {logging_mixin.py:188} INFO - 2024-04-01 00:00:00
[2024-07-16T05:50:18.066+0530] {logging_mixin.py:188} INFO - 2024-04-01 00:00:00
[2024-07-16T05:50:18.067+0530] {logging_mixin.py:188} INFO - 2024-04-01 00:00:00
[2024-07-16T05:50:18.068+0530] {logging_mixin.py:188} INFO - 2024-04-01 00:00:00
[2024-07-16T05:50:18.069+0530] {logging_mixin.py:188} INFO - 2024-04-01 00:00:00
[2024-07-16T05:50:18.070+0530] {logging_mixin.py:188} INFO - 2024-04-01 00:00:00
[2024-07-16T05:50:18.070+0530] {logging_mixin.py:188} INFO - 2024-04-01 00:00:00
[2024-07-16T05:50:18.071+0530] {logging_mixin.py:188} INFO - 2024-04-01 00:00:00
[2024-07-16T05:50:18.072+0530] {logging_mixin.py:188} INFO - 2024-04-02 00:00:00
[2024-07-16T05:50:18.073+0530] {logging_mixin.py:188} INFO - 2024-04-02 00:00:00
[2024-07-16T05:50:18.075+0530] {logging_mixin.py:188} INFO - 2024-04-02 00:00:00
[2024-07-16T05:50:18.078+0530] {logging_mixin.py:188} INFO - 2024-04-02 00:00:00
[2024-07-16T05:50:18.081+0530] {logging_mixin.py:188} INFO - 2024-04-02 00:00:00
[2024-07-16T05:50:18.083+0530] {logging_mixin.py:188} INFO - 2024-04-02 00:00:00
[2024-07-16T05:50:18.085+0530] {logging_mixin.py:188} INFO - 2024-04-02 00:00:00
[2024-07-16T05:50:18.085+0530] {logging_mixin.py:188} INFO - 2024-04-02 00:00:00
[2024-07-16T05:50:18.086+0530] {logging_mixin.py:188} INFO - 2024-04-02 00:00:00
[2024-07-16T05:50:18.087+0530] {logging_mixin.py:188} INFO - 2024-04-02 00:00:00
[2024-07-16T05:50:18.088+0530] {logging_mixin.py:188} INFO - 2024-04-03 00:00:00
[2024-07-16T05:50:18.089+0530] {logging_mixin.py:188} INFO - 2024-04-03 00:00:00
[2024-07-16T05:50:18.090+0530] {logging_mixin.py:188} INFO - 2024-04-03 00:00:00
[2024-07-16T05:50:18.091+0530] {logging_mixin.py:188} INFO - 2024-04-03 00:00:00
[2024-07-16T05:50:18.094+0530] {logging_mixin.py:188} INFO - 2024-04-03 00:00:00
[2024-07-16T05:50:18.096+0530] {logging_mixin.py:188} INFO - 2024-04-03 00:00:00
[2024-07-16T05:50:18.098+0530] {logging_mixin.py:188} INFO - 2024-04-03 00:00:00
[2024-07-16T05:50:18.100+0530] {logging_mixin.py:188} INFO - 2024-04-03 00:00:00
[2024-07-16T05:50:18.101+0530] {logging_mixin.py:188} INFO - 2024-04-03 00:00:00
[2024-07-16T05:50:18.103+0530] {logging_mixin.py:188} INFO - 2024-04-03 00:00:00
[2024-07-16T05:50:18.104+0530] {logging_mixin.py:188} INFO - 2024-04-04 00:00:00
[2024-07-16T05:50:18.106+0530] {logging_mixin.py:188} INFO - 2024-04-04 00:00:00
[2024-07-16T05:50:18.107+0530] {logging_mixin.py:188} INFO - 2024-04-04 00:00:00
[2024-07-16T05:50:18.109+0530] {logging_mixin.py:188} INFO - 2024-04-04 00:00:00
[2024-07-16T05:50:18.110+0530] {logging_mixin.py:188} INFO - 2024-04-04 00:00:00
[2024-07-16T05:50:18.112+0530] {logging_mixin.py:188} INFO - 2024-04-04 00:00:00
[2024-07-16T05:50:18.114+0530] {logging_mixin.py:188} INFO - 2024-04-04 00:00:00
[2024-07-16T05:50:18.116+0530] {logging_mixin.py:188} INFO - 2024-04-04 00:00:00
[2024-07-16T05:50:18.117+0530] {logging_mixin.py:188} INFO - 2024-04-04 00:00:00
[2024-07-16T05:50:18.119+0530] {logging_mixin.py:188} INFO - 2024-04-04 00:00:00
[2024-07-16T05:50:18.120+0530] {logging_mixin.py:188} INFO - 2024-04-05 00:00:00
[2024-07-16T05:50:18.121+0530] {logging_mixin.py:188} INFO - 2024-04-05 00:00:00
[2024-07-16T05:50:18.123+0530] {logging_mixin.py:188} INFO - 2024-04-05 00:00:00
[2024-07-16T05:50:18.125+0530] {logging_mixin.py:188} INFO - 2024-04-05 00:00:00
[2024-07-16T05:50:18.127+0530] {logging_mixin.py:188} INFO - 2024-04-05 00:00:00
[2024-07-16T05:50:18.129+0530] {logging_mixin.py:188} INFO - 2024-04-05 00:00:00
[2024-07-16T05:50:18.131+0530] {logging_mixin.py:188} INFO - 2024-04-05 00:00:00
[2024-07-16T05:50:18.132+0530] {logging_mixin.py:188} INFO - 2024-04-05 00:00:00
[2024-07-16T05:50:18.133+0530] {logging_mixin.py:188} INFO - 2024-04-05 00:00:00
[2024-07-16T05:50:18.135+0530] {logging_mixin.py:188} INFO - 2024-04-05 00:00:00
[2024-07-16T05:50:18.136+0530] {logging_mixin.py:188} INFO - 2024-04-06 00:00:00
[2024-07-16T05:50:18.137+0530] {logging_mixin.py:188} INFO - 2024-04-06 00:00:00
[2024-07-16T05:50:18.138+0530] {logging_mixin.py:188} INFO - 2024-04-06 00:00:00
[2024-07-16T05:50:18.139+0530] {logging_mixin.py:188} INFO - 2024-04-06 00:00:00
[2024-07-16T05:50:18.141+0530] {logging_mixin.py:188} INFO - 2024-04-06 00:00:00
[2024-07-16T05:50:18.142+0530] {logging_mixin.py:188} INFO - 2024-04-06 00:00:00
[2024-07-16T05:50:18.144+0530] {logging_mixin.py:188} INFO - 2024-04-06 00:00:00
[2024-07-16T05:50:18.146+0530] {logging_mixin.py:188} INFO - 2024-04-06 00:00:00
[2024-07-16T05:50:18.148+0530] {logging_mixin.py:188} INFO - 2024-04-06 00:00:00
[2024-07-16T05:50:18.149+0530] {logging_mixin.py:188} INFO - 2024-04-06 00:00:00
[2024-07-16T05:50:18.150+0530] {logging_mixin.py:188} INFO - 2024-04-07 00:00:00
[2024-07-16T05:50:18.151+0530] {logging_mixin.py:188} INFO - 2024-04-07 00:00:00
[2024-07-16T05:50:18.152+0530] {logging_mixin.py:188} INFO - 2024-04-07 00:00:00
[2024-07-16T05:50:18.153+0530] {logging_mixin.py:188} INFO - 2024-04-07 00:00:00
[2024-07-16T05:50:18.154+0530] {logging_mixin.py:188} INFO - 2024-04-07 00:00:00
[2024-07-16T05:50:18.155+0530] {logging_mixin.py:188} INFO - 2024-04-07 00:00:00
[2024-07-16T05:50:18.157+0530] {logging_mixin.py:188} INFO - 2024-04-07 00:00:00
[2024-07-16T05:50:18.158+0530] {logging_mixin.py:188} INFO - 2024-04-07 00:00:00
[2024-07-16T05:50:18.160+0530] {logging_mixin.py:188} INFO - 2024-04-07 00:00:00
[2024-07-16T05:50:18.162+0530] {logging_mixin.py:188} INFO - 2024-04-07 00:00:00
[2024-07-16T05:50:18.163+0530] {logging_mixin.py:188} INFO - 2024-04-08 00:00:00
[2024-07-16T05:50:18.164+0530] {logging_mixin.py:188} INFO - 2024-04-08 00:00:00
[2024-07-16T05:50:18.165+0530] {logging_mixin.py:188} INFO - 2024-04-08 00:00:00
[2024-07-16T05:50:18.166+0530] {logging_mixin.py:188} INFO - 2024-04-08 00:00:00
[2024-07-16T05:50:18.168+0530] {logging_mixin.py:188} INFO - 2024-04-08 00:00:00
[2024-07-16T05:50:18.169+0530] {logging_mixin.py:188} INFO - 2024-04-08 00:00:00
[2024-07-16T05:50:18.170+0530] {logging_mixin.py:188} INFO - 2024-04-08 00:00:00
[2024-07-16T05:50:18.171+0530] {logging_mixin.py:188} INFO - 2024-04-08 00:00:00
[2024-07-16T05:50:18.172+0530] {logging_mixin.py:188} INFO - 2024-04-08 00:00:00
[2024-07-16T05:50:18.173+0530] {logging_mixin.py:188} INFO - 2024-04-08 00:00:00
[2024-07-16T05:50:18.174+0530] {logging_mixin.py:188} INFO - 2024-04-09 00:00:00
[2024-07-16T05:50:18.176+0530] {logging_mixin.py:188} INFO - 2024-04-09 00:00:00
[2024-07-16T05:50:18.178+0530] {logging_mixin.py:188} INFO - 2024-04-09 00:00:00
[2024-07-16T05:50:18.179+0530] {logging_mixin.py:188} INFO - 2024-04-09 00:00:00
[2024-07-16T05:50:18.180+0530] {logging_mixin.py:188} INFO - 2024-04-09 00:00:00
[2024-07-16T05:50:18.182+0530] {logging_mixin.py:188} INFO - 2024-04-09 00:00:00
[2024-07-16T05:50:18.183+0530] {logging_mixin.py:188} INFO - 2024-04-09 00:00:00
[2024-07-16T05:50:18.185+0530] {logging_mixin.py:188} INFO - 2024-04-09 00:00:00
[2024-07-16T05:50:18.186+0530] {logging_mixin.py:188} INFO - 2024-04-09 00:00:00
[2024-07-16T05:50:18.187+0530] {logging_mixin.py:188} INFO - 2024-04-09 00:00:00
[2024-07-16T05:50:18.188+0530] {logging_mixin.py:188} INFO - 2024-04-10 00:00:00
[2024-07-16T05:50:18.190+0530] {logging_mixin.py:188} INFO - 2024-04-10 00:00:00
[2024-07-16T05:50:18.191+0530] {logging_mixin.py:188} INFO - 2024-04-10 00:00:00
[2024-07-16T05:50:18.193+0530] {logging_mixin.py:188} INFO - 2024-04-10 00:00:00
[2024-07-16T05:50:18.195+0530] {logging_mixin.py:188} INFO - 2024-04-10 00:00:00
[2024-07-16T05:50:18.197+0530] {logging_mixin.py:188} INFO - 2024-04-10 00:00:00
[2024-07-16T05:50:18.198+0530] {logging_mixin.py:188} INFO - 2024-04-10 00:00:00
[2024-07-16T05:50:18.199+0530] {logging_mixin.py:188} INFO - 2024-04-10 00:00:00
[2024-07-16T05:50:18.200+0530] {logging_mixin.py:188} INFO - 2024-04-10 00:00:00
[2024-07-16T05:50:18.201+0530] {logging_mixin.py:188} INFO - 2024-04-10 00:00:00
[2024-07-16T05:50:18.203+0530] {logging_mixin.py:188} INFO - 2024-04-11 00:00:00
[2024-07-16T05:50:18.204+0530] {logging_mixin.py:188} INFO - 2024-04-11 00:00:00
[2024-07-16T05:50:18.205+0530] {logging_mixin.py:188} INFO - 2024-04-11 00:00:00
[2024-07-16T05:50:18.206+0530] {logging_mixin.py:188} INFO - 2024-04-11 00:00:00
[2024-07-16T05:50:18.208+0530] {logging_mixin.py:188} INFO - 2024-04-11 00:00:00
[2024-07-16T05:50:18.209+0530] {logging_mixin.py:188} INFO - 2024-04-11 00:00:00
[2024-07-16T05:50:18.211+0530] {logging_mixin.py:188} INFO - 2024-04-11 00:00:00
[2024-07-16T05:50:18.213+0530] {logging_mixin.py:188} INFO - 2024-04-11 00:00:00
[2024-07-16T05:50:18.214+0530] {logging_mixin.py:188} INFO - 2024-04-11 00:00:00
[2024-07-16T05:50:18.215+0530] {logging_mixin.py:188} INFO - 2024-04-11 00:00:00
[2024-07-16T05:50:18.216+0530] {logging_mixin.py:188} INFO - 2024-04-12 00:00:00
[2024-07-16T05:50:18.217+0530] {logging_mixin.py:188} INFO - 2024-04-12 00:00:00
[2024-07-16T05:50:18.218+0530] {logging_mixin.py:188} INFO - 2024-04-12 00:00:00
[2024-07-16T05:50:18.219+0530] {logging_mixin.py:188} INFO - 2024-04-12 00:00:00
[2024-07-16T05:50:18.220+0530] {logging_mixin.py:188} INFO - 2024-04-12 00:00:00
[2024-07-16T05:50:18.221+0530] {logging_mixin.py:188} INFO - 2024-04-12 00:00:00
[2024-07-16T05:50:18.222+0530] {logging_mixin.py:188} INFO - 2024-04-12 00:00:00
[2024-07-16T05:50:18.223+0530] {logging_mixin.py:188} INFO - 2024-04-12 00:00:00
[2024-07-16T05:50:18.225+0530] {logging_mixin.py:188} INFO - 2024-04-12 00:00:00
[2024-07-16T05:50:18.226+0530] {logging_mixin.py:188} INFO - 2024-04-12 00:00:00
[2024-07-16T05:50:18.227+0530] {logging_mixin.py:188} INFO - 2024-04-13 00:00:00
[2024-07-16T05:50:18.228+0530] {logging_mixin.py:188} INFO - 2024-04-13 00:00:00
[2024-07-16T05:50:18.231+0530] {logging_mixin.py:188} INFO - 2024-04-13 00:00:00
[2024-07-16T05:50:18.232+0530] {logging_mixin.py:188} INFO - 2024-04-13 00:00:00
[2024-07-16T05:50:18.233+0530] {logging_mixin.py:188} INFO - 2024-04-13 00:00:00
[2024-07-16T05:50:18.234+0530] {logging_mixin.py:188} INFO - 2024-04-13 00:00:00
[2024-07-16T05:50:18.235+0530] {logging_mixin.py:188} INFO - 2024-04-13 00:00:00
[2024-07-16T05:50:18.236+0530] {logging_mixin.py:188} INFO - 2024-04-13 00:00:00
[2024-07-16T05:50:18.238+0530] {logging_mixin.py:188} INFO - 2024-04-13 00:00:00
[2024-07-16T05:50:18.239+0530] {logging_mixin.py:188} INFO - 2024-04-13 00:00:00
[2024-07-16T05:50:18.240+0530] {logging_mixin.py:188} INFO - 2024-04-14 00:00:00
[2024-07-16T05:50:18.242+0530] {logging_mixin.py:188} INFO - 2024-04-14 00:00:00
[2024-07-16T05:50:18.244+0530] {logging_mixin.py:188} INFO - 2024-04-14 00:00:00
[2024-07-16T05:50:18.246+0530] {logging_mixin.py:188} INFO - 2024-04-14 00:00:00
[2024-07-16T05:50:18.247+0530] {logging_mixin.py:188} INFO - 2024-04-14 00:00:00
[2024-07-16T05:50:18.247+0530] {logging_mixin.py:188} INFO - 2024-04-14 00:00:00
[2024-07-16T05:50:18.250+0530] {logging_mixin.py:188} INFO - 2024-04-14 00:00:00
[2024-07-16T05:50:18.251+0530] {logging_mixin.py:188} INFO - 2024-04-14 00:00:00
[2024-07-16T05:50:18.252+0530] {logging_mixin.py:188} INFO - 2024-04-14 00:00:00
[2024-07-16T05:50:18.253+0530] {logging_mixin.py:188} INFO - 2024-04-14 00:00:00
[2024-07-16T05:50:18.253+0530] {logging_mixin.py:188} INFO - 2024-04-15 00:00:00
[2024-07-16T05:50:18.254+0530] {logging_mixin.py:188} INFO - 2024-04-15 00:00:00
[2024-07-16T05:50:18.255+0530] {logging_mixin.py:188} INFO - 2024-04-15 00:00:00
[2024-07-16T05:50:18.256+0530] {logging_mixin.py:188} INFO - 2024-04-15 00:00:00
[2024-07-16T05:50:18.257+0530] {logging_mixin.py:188} INFO - 2024-04-15 00:00:00
[2024-07-16T05:50:18.259+0530] {logging_mixin.py:188} INFO - 2024-04-15 00:00:00
[2024-07-16T05:50:18.261+0530] {logging_mixin.py:188} INFO - 2024-04-15 00:00:00
[2024-07-16T05:50:18.262+0530] {logging_mixin.py:188} INFO - 2024-04-15 00:00:00
[2024-07-16T05:50:18.264+0530] {logging_mixin.py:188} INFO - 2024-04-15 00:00:00
[2024-07-16T05:50:18.264+0530] {logging_mixin.py:188} INFO - 2024-04-15 00:00:00
[2024-07-16T05:50:18.265+0530] {logging_mixin.py:188} INFO - 2024-04-16 00:00:00
[2024-07-16T05:50:18.266+0530] {logging_mixin.py:188} INFO - 2024-04-16 00:00:00
[2024-07-16T05:50:18.267+0530] {logging_mixin.py:188} INFO - 2024-04-16 00:00:00
[2024-07-16T05:50:18.268+0530] {logging_mixin.py:188} INFO - 2024-04-16 00:00:00
[2024-07-16T05:50:18.269+0530] {logging_mixin.py:188} INFO - 2024-04-16 00:00:00
[2024-07-16T05:50:18.270+0530] {logging_mixin.py:188} INFO - 2024-04-16 00:00:00
[2024-07-16T05:50:18.271+0530] {logging_mixin.py:188} INFO - 2024-04-16 00:00:00
[2024-07-16T05:50:18.272+0530] {logging_mixin.py:188} INFO - 2024-04-16 00:00:00
[2024-07-16T05:50:18.274+0530] {logging_mixin.py:188} INFO - 2024-04-16 00:00:00
[2024-07-16T05:50:18.275+0530] {logging_mixin.py:188} INFO - 2024-04-16 00:00:00
[2024-07-16T05:50:18.277+0530] {logging_mixin.py:188} INFO - 2024-04-17 00:00:00
[2024-07-16T05:50:18.278+0530] {logging_mixin.py:188} INFO - 2024-04-17 00:00:00
[2024-07-16T05:50:18.280+0530] {logging_mixin.py:188} INFO - 2024-04-17 00:00:00
[2024-07-16T05:50:18.282+0530] {logging_mixin.py:188} INFO - 2024-04-17 00:00:00
[2024-07-16T05:50:18.284+0530] {logging_mixin.py:188} INFO - 2024-04-17 00:00:00
[2024-07-16T05:50:18.286+0530] {logging_mixin.py:188} INFO - 2024-04-17 00:00:00
[2024-07-16T05:50:18.287+0530] {logging_mixin.py:188} INFO - 2024-04-17 00:00:00
[2024-07-16T05:50:18.289+0530] {logging_mixin.py:188} INFO - 2024-04-17 00:00:00
[2024-07-16T05:50:18.291+0530] {logging_mixin.py:188} INFO - 2024-04-17 00:00:00
[2024-07-16T05:50:18.294+0530] {logging_mixin.py:188} INFO - 2024-04-17 00:00:00
[2024-07-16T05:50:18.296+0530] {logging_mixin.py:188} INFO - 2024-04-18 00:00:00
[2024-07-16T05:50:18.298+0530] {logging_mixin.py:188} INFO - 2024-04-18 00:00:00
[2024-07-16T05:50:18.300+0530] {logging_mixin.py:188} INFO - 2024-04-18 00:00:00
[2024-07-16T05:50:18.302+0530] {logging_mixin.py:188} INFO - 2024-04-18 00:00:00
[2024-07-16T05:50:18.304+0530] {logging_mixin.py:188} INFO - 2024-04-18 00:00:00
[2024-07-16T05:50:18.306+0530] {logging_mixin.py:188} INFO - 2024-04-18 00:00:00
[2024-07-16T05:50:18.308+0530] {logging_mixin.py:188} INFO - 2024-04-18 00:00:00
[2024-07-16T05:50:18.309+0530] {logging_mixin.py:188} INFO - 2024-04-18 00:00:00
[2024-07-16T05:50:18.311+0530] {logging_mixin.py:188} INFO - 2024-04-18 00:00:00
[2024-07-16T05:50:18.314+0530] {logging_mixin.py:188} INFO - 2024-04-18 00:00:00
[2024-07-16T05:50:18.315+0530] {logging_mixin.py:188} INFO - 2024-04-19 00:00:00
[2024-07-16T05:50:18.317+0530] {logging_mixin.py:188} INFO - 2024-04-19 00:00:00
[2024-07-16T05:50:18.318+0530] {logging_mixin.py:188} INFO - 2024-04-19 00:00:00
[2024-07-16T05:50:18.319+0530] {logging_mixin.py:188} INFO - 2024-04-19 00:00:00
[2024-07-16T05:50:18.320+0530] {logging_mixin.py:188} INFO - 2024-04-19 00:00:00
