[2024-07-16T05:57:09.586+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-16T05:57:09.620+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:57:09.631+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:57:09.631+0530] {taskinstance.py:2306} INFO - Starting attempt 2 of 2
[2024-07-16T05:57:09.648+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): Prepare_data> on 2024-07-16 00:20:08.570795+00:00
[2024-07-16T05:57:09.653+0530] {standard_task_runner.py:63} INFO - Started process 62551 to run task
[2024-07-16T05:57:09.656+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'dag_prepare_data_historic', 'Prepare_data', 'manual__2024-07-16T00:20:08.570795+00:00', '--job-id', '1424', '--raw', '--subdir', 'DAGS_FOLDER/dag_prepare_data_historic.py', '--cfg-path', '/tmp/tmp568s6shq']
[2024-07-16T05:57:09.658+0530] {standard_task_runner.py:91} INFO - Job 1424: Subtask Prepare_data
[2024-07-16T05:57:09.707+0530] {task_command.py:426} INFO - Running <TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [running]> on host kali
[2024-07-16T05:57:09.784+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='dag_prepare_data_historic' AIRFLOW_CTX_TASK_ID='Prepare_data' AIRFLOW_CTX_EXECUTION_DATE='2024-07-16T00:20:08.570795+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-16T00:20:08.570795+00:00'
[2024-07-16T05:57:09.784+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-16T05:57:15.369+0530] {logging_mixin.py:188} INFO - 2024-05-31 00:00:00
[2024-07-16T05:57:15.370+0530] {logging_mixin.py:188} INFO - 2024-05-31 00:00:00
[2024-07-16T05:57:15.371+0530] {logging_mixin.py:188} INFO - 2024-05-31 00:00:00
[2024-07-16T05:57:15.372+0530] {logging_mixin.py:188} INFO - 2024-05-31 00:00:00
[2024-07-16T05:57:15.372+0530] {logging_mixin.py:188} INFO - 2024-05-31 00:00:00
[2024-07-16T05:57:15.373+0530] {logging_mixin.py:188} INFO - 2024-06-01 00:00:00
[2024-07-16T05:57:15.374+0530] {logging_mixin.py:188} INFO - 2024-06-01 00:00:00
[2024-07-16T05:57:15.374+0530] {logging_mixin.py:188} INFO - 2024-06-01 00:00:00
[2024-07-16T05:57:15.376+0530] {logging_mixin.py:188} INFO - 2024-06-01 00:00:00
[2024-07-16T05:57:15.378+0530] {logging_mixin.py:188} INFO - 2024-06-01 00:00:00
[2024-07-16T05:57:15.379+0530] {logging_mixin.py:188} INFO - 2024-06-01 00:00:00
[2024-07-16T05:57:15.379+0530] {logging_mixin.py:188} INFO - 2024-06-01 00:00:00
[2024-07-16T05:57:15.380+0530] {logging_mixin.py:188} INFO - 2024-06-01 00:00:00
[2024-07-16T05:57:15.381+0530] {logging_mixin.py:188} INFO - 2024-06-01 00:00:00
[2024-07-16T05:57:15.382+0530] {logging_mixin.py:188} INFO - 2024-06-01 00:00:00
[2024-07-16T05:57:15.382+0530] {logging_mixin.py:188} INFO - 2024-06-02 00:00:00
[2024-07-16T05:57:15.383+0530] {logging_mixin.py:188} INFO - 2024-06-02 00:00:00
[2024-07-16T05:57:15.384+0530] {logging_mixin.py:188} INFO - 2024-06-02 00:00:00
[2024-07-16T05:57:15.385+0530] {logging_mixin.py:188} INFO - 2024-06-02 00:00:00
[2024-07-16T05:57:15.386+0530] {logging_mixin.py:188} INFO - 2024-06-02 00:00:00
[2024-07-16T05:57:15.386+0530] {logging_mixin.py:188} INFO - 2024-06-02 00:00:00
[2024-07-16T05:57:15.387+0530] {logging_mixin.py:188} INFO - 2024-06-02 00:00:00
[2024-07-16T05:57:15.388+0530] {logging_mixin.py:188} INFO - 2024-06-02 00:00:00
[2024-07-16T05:57:15.389+0530] {logging_mixin.py:188} INFO - 2024-06-02 00:00:00
[2024-07-16T05:57:15.389+0530] {logging_mixin.py:188} INFO - 2024-06-02 00:00:00
[2024-07-16T05:57:15.391+0530] {logging_mixin.py:188} INFO - 2024-06-03 00:00:00
[2024-07-16T05:57:15.394+0530] {logging_mixin.py:188} INFO - 2024-06-03 00:00:00
[2024-07-16T05:57:15.395+0530] {logging_mixin.py:188} INFO - 2024-06-03 00:00:00
[2024-07-16T05:57:15.397+0530] {logging_mixin.py:188} INFO - 2024-06-03 00:00:00
[2024-07-16T05:57:15.398+0530] {logging_mixin.py:188} INFO - 2024-06-03 00:00:00
[2024-07-16T05:57:15.399+0530] {logging_mixin.py:188} INFO - 2024-06-03 00:00:00
[2024-07-16T05:57:15.400+0530] {logging_mixin.py:188} INFO - 2024-06-03 00:00:00
[2024-07-16T05:57:15.401+0530] {logging_mixin.py:188} INFO - 2024-06-03 00:00:00
[2024-07-16T05:57:15.402+0530] {logging_mixin.py:188} INFO - 2024-06-03 00:00:00
[2024-07-16T05:57:15.403+0530] {logging_mixin.py:188} INFO - 2024-06-03 00:00:00
[2024-07-16T05:57:15.404+0530] {logging_mixin.py:188} INFO - 2024-06-04 00:00:00
[2024-07-16T05:57:15.405+0530] {logging_mixin.py:188} INFO - 2024-06-04 00:00:00
[2024-07-16T05:57:15.406+0530] {logging_mixin.py:188} INFO - 2024-06-04 00:00:00
[2024-07-16T05:57:15.407+0530] {logging_mixin.py:188} INFO - 2024-06-04 00:00:00
[2024-07-16T05:57:15.409+0530] {logging_mixin.py:188} INFO - 2024-06-04 00:00:00
[2024-07-16T05:57:15.411+0530] {logging_mixin.py:188} INFO - 2024-06-04 00:00:00
[2024-07-16T05:57:15.414+0530] {logging_mixin.py:188} INFO - 2024-06-04 00:00:00
[2024-07-16T05:57:15.415+0530] {logging_mixin.py:188} INFO - 2024-06-04 00:00:00
[2024-07-16T05:57:15.416+0530] {logging_mixin.py:188} INFO - 2024-06-04 00:00:00
[2024-07-16T05:57:15.417+0530] {logging_mixin.py:188} INFO - 2024-06-04 00:00:00
[2024-07-16T05:57:15.418+0530] {logging_mixin.py:188} INFO - 2024-06-05 00:00:00
[2024-07-16T05:57:15.420+0530] {logging_mixin.py:188} INFO - 2024-06-05 00:00:00
[2024-07-16T05:57:15.421+0530] {logging_mixin.py:188} INFO - 2024-06-05 00:00:00
[2024-07-16T05:57:15.422+0530] {logging_mixin.py:188} INFO - 2024-06-05 00:00:00
[2024-07-16T05:57:15.423+0530] {logging_mixin.py:188} INFO - 2024-06-05 00:00:00
[2024-07-16T05:57:15.425+0530] {logging_mixin.py:188} INFO - 2024-06-05 00:00:00
[2024-07-16T05:57:15.428+0530] {logging_mixin.py:188} INFO - 2024-06-05 00:00:00
[2024-07-16T05:57:15.430+0530] {logging_mixin.py:188} INFO - 2024-06-05 00:00:00
[2024-07-16T05:57:15.431+0530] {logging_mixin.py:188} INFO - 2024-06-05 00:00:00
[2024-07-16T05:57:15.433+0530] {logging_mixin.py:188} INFO - 2024-06-05 00:00:00
[2024-07-16T05:57:15.434+0530] {logging_mixin.py:188} INFO - 2024-06-06 00:00:00
[2024-07-16T05:57:15.435+0530] {logging_mixin.py:188} INFO - 2024-06-06 00:00:00
[2024-07-16T05:57:15.437+0530] {logging_mixin.py:188} INFO - 2024-06-06 00:00:00
[2024-07-16T05:57:15.437+0530] {logging_mixin.py:188} INFO - 2024-06-06 00:00:00
[2024-07-16T05:57:15.438+0530] {logging_mixin.py:188} INFO - 2024-06-06 00:00:00
[2024-07-16T05:57:15.439+0530] {logging_mixin.py:188} INFO - 2024-06-06 00:00:00
[2024-07-16T05:57:15.442+0530] {logging_mixin.py:188} INFO - 2024-06-06 00:00:00
[2024-07-16T05:57:15.444+0530] {logging_mixin.py:188} INFO - 2024-06-06 00:00:00
[2024-07-16T05:57:15.446+0530] {logging_mixin.py:188} INFO - 2024-06-06 00:00:00
[2024-07-16T05:57:15.447+0530] {logging_mixin.py:188} INFO - 2024-06-06 00:00:00
[2024-07-16T05:57:15.449+0530] {logging_mixin.py:188} INFO - 2024-06-07 00:00:00
[2024-07-16T05:57:15.451+0530] {logging_mixin.py:188} INFO - 2024-06-07 00:00:00
[2024-07-16T05:57:15.452+0530] {logging_mixin.py:188} INFO - 2024-06-07 00:00:00
[2024-07-16T05:57:15.454+0530] {logging_mixin.py:188} INFO - 2024-06-07 00:00:00
[2024-07-16T05:57:15.456+0530] {logging_mixin.py:188} INFO - 2024-06-07 00:00:00
[2024-07-16T05:57:15.458+0530] {logging_mixin.py:188} INFO - 2024-06-07 00:00:00
[2024-07-16T05:57:15.460+0530] {logging_mixin.py:188} INFO - 2024-06-07 00:00:00
[2024-07-16T05:57:15.464+0530] {logging_mixin.py:188} INFO - 2024-06-07 00:00:00
[2024-07-16T05:57:15.467+0530] {logging_mixin.py:188} INFO - 2024-06-07 00:00:00
[2024-07-16T05:57:15.469+0530] {logging_mixin.py:188} INFO - 2024-06-07 00:00:00
[2024-07-16T05:57:15.471+0530] {logging_mixin.py:188} INFO - 2024-06-08 00:00:00
[2024-07-16T05:57:15.472+0530] {logging_mixin.py:188} INFO - 2024-06-08 00:00:00
[2024-07-16T05:57:15.473+0530] {logging_mixin.py:188} INFO - 2024-06-08 00:00:00
[2024-07-16T05:57:15.474+0530] {logging_mixin.py:188} INFO - 2024-06-08 00:00:00
[2024-07-16T05:57:15.477+0530] {logging_mixin.py:188} INFO - 2024-06-08 00:00:00
[2024-07-16T05:57:15.478+0530] {logging_mixin.py:188} INFO - 2024-06-08 00:00:00
[2024-07-16T05:57:15.480+0530] {logging_mixin.py:188} INFO - 2024-06-08 00:00:00
[2024-07-16T05:57:15.481+0530] {logging_mixin.py:188} INFO - 2024-06-08 00:00:00
[2024-07-16T05:57:15.483+0530] {logging_mixin.py:188} INFO - 2024-06-08 00:00:00
[2024-07-16T05:57:15.485+0530] {logging_mixin.py:188} INFO - 2024-06-08 00:00:00
[2024-07-16T05:57:15.486+0530] {logging_mixin.py:188} INFO - 2024-06-09 00:00:00
[2024-07-16T05:57:15.487+0530] {logging_mixin.py:188} INFO - 2024-06-09 00:00:00
[2024-07-16T05:57:15.488+0530] {logging_mixin.py:188} INFO - 2024-06-09 00:00:00
[2024-07-16T05:57:15.489+0530] {logging_mixin.py:188} INFO - 2024-06-09 00:00:00
[2024-07-16T05:57:15.490+0530] {logging_mixin.py:188} INFO - 2024-06-09 00:00:00
[2024-07-16T05:57:15.493+0530] {logging_mixin.py:188} INFO - 2024-06-09 00:00:00
[2024-07-16T05:57:15.495+0530] {logging_mixin.py:188} INFO - 2024-06-09 00:00:00
[2024-07-16T05:57:15.497+0530] {logging_mixin.py:188} INFO - 2024-06-09 00:00:00
[2024-07-16T05:57:15.499+0530] {logging_mixin.py:188} INFO - 2024-06-09 00:00:00
[2024-07-16T05:57:15.500+0530] {logging_mixin.py:188} INFO - 2024-06-09 00:00:00
[2024-07-16T05:57:15.502+0530] {logging_mixin.py:188} INFO - 2024-06-10 00:00:00
[2024-07-16T05:57:15.502+0530] {logging_mixin.py:188} INFO - 2024-06-10 00:00:00
[2024-07-16T05:57:15.504+0530] {logging_mixin.py:188} INFO - 2024-06-10 00:00:00
[2024-07-16T05:57:15.505+0530] {logging_mixin.py:188} INFO - 2024-06-10 00:00:00
[2024-07-16T05:57:15.506+0530] {logging_mixin.py:188} INFO - 2024-06-10 00:00:00
[2024-07-16T05:57:15.508+0530] {logging_mixin.py:188} INFO - 2024-06-10 00:00:00
[2024-07-16T05:57:15.511+0530] {logging_mixin.py:188} INFO - 2024-06-10 00:00:00
[2024-07-16T05:57:15.515+0530] {logging_mixin.py:188} INFO - 2024-06-10 00:00:00
[2024-07-16T05:57:15.517+0530] {logging_mixin.py:188} INFO - 2024-06-10 00:00:00
[2024-07-16T05:57:15.518+0530] {logging_mixin.py:188} INFO - 2024-06-10 00:00:00
[2024-07-16T05:57:15.519+0530] {logging_mixin.py:188} INFO - 2024-06-11 00:00:00
[2024-07-16T05:57:15.520+0530] {logging_mixin.py:188} INFO - 2024-06-11 00:00:00
[2024-07-16T05:57:15.521+0530] {logging_mixin.py:188} INFO - 2024-06-11 00:00:00
[2024-07-16T05:57:15.521+0530] {logging_mixin.py:188} INFO - 2024-06-11 00:00:00
[2024-07-16T05:57:15.522+0530] {logging_mixin.py:188} INFO - 2024-06-11 00:00:00
[2024-07-16T05:57:15.523+0530] {logging_mixin.py:188} INFO - 2024-06-11 00:00:00
[2024-07-16T05:57:15.525+0530] {logging_mixin.py:188} INFO - 2024-06-11 00:00:00
[2024-07-16T05:57:15.528+0530] {logging_mixin.py:188} INFO - 2024-06-11 00:00:00
[2024-07-16T05:57:15.530+0530] {logging_mixin.py:188} INFO - 2024-06-11 00:00:00
[2024-07-16T05:57:15.532+0530] {logging_mixin.py:188} INFO - 2024-06-11 00:00:00
[2024-07-16T05:57:15.534+0530] {logging_mixin.py:188} INFO - 2024-06-12 00:00:00
[2024-07-16T05:57:15.536+0530] {logging_mixin.py:188} INFO - 2024-06-12 00:00:00
[2024-07-16T05:57:15.537+0530] {logging_mixin.py:188} INFO - 2024-06-12 00:00:00
[2024-07-16T05:57:15.538+0530] {logging_mixin.py:188} INFO - 2024-06-12 00:00:00
[2024-07-16T05:57:15.539+0530] {logging_mixin.py:188} INFO - 2024-06-12 00:00:00
[2024-07-16T05:57:15.541+0530] {logging_mixin.py:188} INFO - 2024-06-12 00:00:00
[2024-07-16T05:57:15.545+0530] {logging_mixin.py:188} INFO - 2024-06-12 00:00:00
[2024-07-16T05:57:15.547+0530] {logging_mixin.py:188} INFO - 2024-06-12 00:00:00
[2024-07-16T05:57:15.548+0530] {logging_mixin.py:188} INFO - 2024-06-12 00:00:00
[2024-07-16T05:57:15.550+0530] {logging_mixin.py:188} INFO - 2024-06-12 00:00:00
[2024-07-16T05:57:15.551+0530] {logging_mixin.py:188} INFO - 2024-06-13 00:00:00
[2024-07-16T05:57:15.551+0530] {logging_mixin.py:188} INFO - 2024-06-13 00:00:00
[2024-07-16T05:57:15.553+0530] {logging_mixin.py:188} INFO - 2024-06-13 00:00:00
[2024-07-16T05:57:15.554+0530] {logging_mixin.py:188} INFO - 2024-06-13 00:00:00
[2024-07-16T05:57:15.554+0530] {logging_mixin.py:188} INFO - 2024-06-13 00:00:00
[2024-07-16T05:57:15.555+0530] {logging_mixin.py:188} INFO - 2024-06-13 00:00:00
[2024-07-16T05:57:15.557+0530] {logging_mixin.py:188} INFO - 2024-06-13 00:00:00
[2024-07-16T05:57:15.558+0530] {logging_mixin.py:188} INFO - 2024-06-13 00:00:00
[2024-07-16T05:57:15.562+0530] {logging_mixin.py:188} INFO - 2024-06-13 00:00:00
[2024-07-16T05:57:15.565+0530] {logging_mixin.py:188} INFO - 2024-06-13 00:00:00
[2024-07-16T05:57:15.567+0530] {logging_mixin.py:188} INFO - 2024-06-14 00:00:00
[2024-07-16T05:57:15.569+0530] {logging_mixin.py:188} INFO - 2024-06-14 00:00:00
[2024-07-16T05:57:15.571+0530] {logging_mixin.py:188} INFO - 2024-06-14 00:00:00
[2024-07-16T05:57:15.572+0530] {logging_mixin.py:188} INFO - 2024-06-14 00:00:00
[2024-07-16T05:57:15.574+0530] {logging_mixin.py:188} INFO - 2024-06-14 00:00:00
[2024-07-16T05:57:15.576+0530] {logging_mixin.py:188} INFO - 2024-06-14 00:00:00
[2024-07-16T05:57:15.578+0530] {logging_mixin.py:188} INFO - 2024-06-14 00:00:00
[2024-07-16T05:57:15.580+0530] {logging_mixin.py:188} INFO - 2024-06-14 00:00:00
[2024-07-16T05:57:15.582+0530] {logging_mixin.py:188} INFO - 2024-06-14 00:00:00
[2024-07-16T05:57:15.584+0530] {logging_mixin.py:188} INFO - 2024-06-14 00:00:00
[2024-07-16T05:57:15.586+0530] {logging_mixin.py:188} INFO - 2024-06-15 00:00:00
[2024-07-16T05:57:15.588+0530] {logging_mixin.py:188} INFO - 2024-06-15 00:00:00
[2024-07-16T05:57:15.589+0530] {logging_mixin.py:188} INFO - 2024-06-15 00:00:00
[2024-07-16T05:57:15.591+0530] {logging_mixin.py:188} INFO - 2024-06-15 00:00:00
[2024-07-16T05:57:15.594+0530] {logging_mixin.py:188} INFO - 2024-06-15 00:00:00
[2024-07-16T05:57:15.596+0530] {logging_mixin.py:188} INFO - 2024-06-15 00:00:00
[2024-07-16T05:57:15.598+0530] {logging_mixin.py:188} INFO - 2024-06-15 00:00:00
[2024-07-16T05:57:15.600+0530] {logging_mixin.py:188} INFO - 2024-06-15 00:00:00
[2024-07-16T05:57:15.601+0530] {logging_mixin.py:188} INFO - 2024-06-15 00:00:00
[2024-07-16T05:57:15.603+0530] {logging_mixin.py:188} INFO - 2024-06-15 00:00:00
[2024-07-16T05:57:15.605+0530] {logging_mixin.py:188} INFO - 2024-06-16 00:00:00
[2024-07-16T05:57:15.606+0530] {logging_mixin.py:188} INFO - 2024-06-16 00:00:00
[2024-07-16T05:57:15.607+0530] {logging_mixin.py:188} INFO - 2024-06-16 00:00:00
[2024-07-16T05:57:15.608+0530] {logging_mixin.py:188} INFO - 2024-06-16 00:00:00
[2024-07-16T05:57:15.611+0530] {logging_mixin.py:188} INFO - 2024-06-16 00:00:00
[2024-07-16T05:57:15.613+0530] {logging_mixin.py:188} INFO - 2024-06-16 00:00:00
[2024-07-16T05:57:15.614+0530] {logging_mixin.py:188} INFO - 2024-06-16 00:00:00
[2024-07-16T05:57:15.615+0530] {logging_mixin.py:188} INFO - 2024-06-16 00:00:00
[2024-07-16T05:57:15.616+0530] {logging_mixin.py:188} INFO - 2024-06-16 00:00:00
[2024-07-16T05:57:15.617+0530] {logging_mixin.py:188} INFO - 2024-06-16 00:00:00
[2024-07-16T05:57:15.618+0530] {logging_mixin.py:188} INFO - 2024-06-17 00:00:00
[2024-07-16T05:57:15.618+0530] {logging_mixin.py:188} INFO - 2024-06-17 00:00:00
[2024-07-16T05:57:15.619+0530] {logging_mixin.py:188} INFO - 2024-06-17 00:00:00
[2024-07-16T05:57:15.620+0530] {logging_mixin.py:188} INFO - 2024-06-17 00:00:00
[2024-07-16T05:57:15.621+0530] {logging_mixin.py:188} INFO - 2024-06-17 00:00:00
[2024-07-16T05:57:15.622+0530] {logging_mixin.py:188} INFO - 2024-06-17 00:00:00
[2024-07-16T05:57:15.623+0530] {logging_mixin.py:188} INFO - 2024-06-17 00:00:00
[2024-07-16T05:57:15.624+0530] {logging_mixin.py:188} INFO - 2024-06-17 00:00:00
[2024-07-16T05:57:15.625+0530] {logging_mixin.py:188} INFO - 2024-06-17 00:00:00
[2024-07-16T05:57:15.628+0530] {logging_mixin.py:188} INFO - 2024-06-17 00:00:00
[2024-07-16T05:57:15.630+0530] {logging_mixin.py:188} INFO - 2024-06-18 00:00:00
[2024-07-16T05:57:15.631+0530] {logging_mixin.py:188} INFO - 2024-06-18 00:00:00
[2024-07-16T05:57:15.632+0530] {logging_mixin.py:188} INFO - 2024-06-18 00:00:00
[2024-07-16T05:57:15.633+0530] {logging_mixin.py:188} INFO - 2024-06-18 00:00:00
[2024-07-16T05:57:15.634+0530] {logging_mixin.py:188} INFO - 2024-06-18 00:00:00
[2024-07-16T05:57:15.634+0530] {logging_mixin.py:188} INFO - 2024-06-18 00:00:00
[2024-07-16T05:57:15.635+0530] {logging_mixin.py:188} INFO - 2024-06-18 00:00:00
[2024-07-16T05:57:15.636+0530] {logging_mixin.py:188} INFO - 2024-06-18 00:00:00
[2024-07-16T05:57:15.637+0530] {logging_mixin.py:188} INFO - 2024-06-18 00:00:00
[2024-07-16T05:57:15.638+0530] {logging_mixin.py:188} INFO - 2024-06-18 00:00:00
[2024-07-16T05:57:15.639+0530] {logging_mixin.py:188} INFO - 2024-06-19 00:00:00
[2024-07-16T05:57:15.639+0530] {logging_mixin.py:188} INFO - 2024-06-19 00:00:00
[2024-07-16T05:57:15.640+0530] {logging_mixin.py:188} INFO - 2024-06-19 00:00:00
[2024-07-16T05:57:15.642+0530] {logging_mixin.py:188} INFO - 2024-06-19 00:00:00
[2024-07-16T05:57:15.645+0530] {logging_mixin.py:188} INFO - 2024-06-19 00:00:00
[2024-07-16T05:57:15.646+0530] {logging_mixin.py:188} INFO - 2024-06-19 00:00:00
[2024-07-16T05:57:15.647+0530] {logging_mixin.py:188} INFO - 2024-06-19 00:00:00
[2024-07-16T05:57:15.648+0530] {logging_mixin.py:188} INFO - 2024-06-19 00:00:00
[2024-07-16T05:57:15.649+0530] {logging_mixin.py:188} INFO - 2024-06-19 00:00:00
[2024-07-16T05:57:15.650+0530] {logging_mixin.py:188} INFO - 2024-06-19 00:00:00
[2024-07-16T05:57:15.651+0530] {logging_mixin.py:188} INFO - 2024-06-20 00:00:00
[2024-07-16T05:57:15.652+0530] {logging_mixin.py:188} INFO - 2024-06-20 00:00:00
[2024-07-16T05:57:15.653+0530] {logging_mixin.py:188} INFO - 2024-06-20 00:00:00
[2024-07-16T05:57:15.653+0530] {logging_mixin.py:188} INFO - 2024-06-20 00:00:00
[2024-07-16T05:57:15.654+0530] {logging_mixin.py:188} INFO - 2024-06-20 00:00:00
[2024-07-16T05:57:15.655+0530] {logging_mixin.py:188} INFO - 2024-06-20 00:00:00
[2024-07-16T05:57:15.656+0530] {logging_mixin.py:188} INFO - 2024-06-20 00:00:00
[2024-07-16T05:57:15.657+0530] {logging_mixin.py:188} INFO - 2024-06-20 00:00:00
[2024-07-16T05:57:15.658+0530] {logging_mixin.py:188} INFO - 2024-06-20 00:00:00
[2024-07-16T05:57:15.661+0530] {logging_mixin.py:188} INFO - 2024-06-20 00:00:00
[2024-07-16T05:57:15.662+0530] {logging_mixin.py:188} INFO - 2024-06-21 00:00:00
[2024-07-16T05:57:15.663+0530] {logging_mixin.py:188} INFO - 2024-06-21 00:00:00
[2024-07-16T05:57:15.664+0530] {logging_mixin.py:188} INFO - 2024-06-21 00:00:00
[2024-07-16T05:57:15.665+0530] {logging_mixin.py:188} INFO - 2024-06-21 00:00:00
[2024-07-16T05:57:15.666+0530] {logging_mixin.py:188} INFO - 2024-06-21 00:00:00
[2024-07-16T05:57:15.667+0530] {logging_mixin.py:188} INFO - 2024-06-21 00:00:00
[2024-07-16T05:57:15.668+0530] {logging_mixin.py:188} INFO - 2024-06-21 00:00:00
[2024-07-16T05:57:15.669+0530] {logging_mixin.py:188} INFO - 2024-06-21 00:00:00
[2024-07-16T05:57:15.669+0530] {logging_mixin.py:188} INFO - 2024-06-21 00:00:00
[2024-07-16T05:57:15.670+0530] {logging_mixin.py:188} INFO - 2024-06-21 00:00:00
[2024-07-16T05:57:15.671+0530] {logging_mixin.py:188} INFO - 2024-06-22 00:00:00
[2024-07-16T05:57:15.672+0530] {logging_mixin.py:188} INFO - 2024-06-22 00:00:00
[2024-07-16T05:57:15.673+0530] {logging_mixin.py:188} INFO - 2024-06-22 00:00:00
[2024-07-16T05:57:15.674+0530] {logging_mixin.py:188} INFO - 2024-06-22 00:00:00
[2024-07-16T05:57:15.675+0530] {logging_mixin.py:188} INFO - 2024-06-22 00:00:00
[2024-07-16T05:57:15.677+0530] {logging_mixin.py:188} INFO - 2024-06-22 00:00:00
[2024-07-16T05:57:15.679+0530] {logging_mixin.py:188} INFO - 2024-06-22 00:00:00
[2024-07-16T05:57:15.681+0530] {logging_mixin.py:188} INFO - 2024-06-22 00:00:00
[2024-07-16T05:57:15.683+0530] {logging_mixin.py:188} INFO - 2024-06-22 00:00:00
[2024-07-16T05:57:15.684+0530] {logging_mixin.py:188} INFO - 2024-06-22 00:00:00
[2024-07-16T05:57:15.685+0530] {logging_mixin.py:188} INFO - 2024-06-23 00:00:00
[2024-07-16T05:57:15.686+0530] {logging_mixin.py:188} INFO - 2024-06-23 00:00:00
[2024-07-16T05:57:15.687+0530] {logging_mixin.py:188} INFO - 2024-06-23 00:00:00
[2024-07-16T05:57:15.688+0530] {logging_mixin.py:188} INFO - 2024-06-23 00:00:00
[2024-07-16T05:57:15.689+0530] {logging_mixin.py:188} INFO - 2024-06-23 00:00:00
[2024-07-16T05:57:15.690+0530] {logging_mixin.py:188} INFO - 2024-06-23 00:00:00
[2024-07-16T05:57:15.691+0530] {logging_mixin.py:188} INFO - 2024-06-23 00:00:00
[2024-07-16T05:57:15.694+0530] {logging_mixin.py:188} INFO - 2024-06-23 00:00:00
[2024-07-16T05:57:15.695+0530] {logging_mixin.py:188} INFO - 2024-06-23 00:00:00
[2024-07-16T05:57:15.697+0530] {logging_mixin.py:188} INFO - 2024-06-23 00:00:00
[2024-07-16T05:57:15.698+0530] {logging_mixin.py:188} INFO - 2024-06-24 00:00:00
[2024-07-16T05:57:15.699+0530] {logging_mixin.py:188} INFO - 2024-06-24 00:00:00
[2024-07-16T05:57:15.700+0530] {logging_mixin.py:188} INFO - 2024-06-24 00:00:00
[2024-07-16T05:57:15.701+0530] {logging_mixin.py:188} INFO - 2024-06-24 00:00:00
[2024-07-16T05:57:15.702+0530] {logging_mixin.py:188} INFO - 2024-06-24 00:00:00
[2024-07-16T05:57:15.703+0530] {logging_mixin.py:188} INFO - 2024-06-24 00:00:00
[2024-07-16T05:57:15.705+0530] {logging_mixin.py:188} INFO - 2024-06-24 00:00:00
[2024-07-16T05:57:15.706+0530] {logging_mixin.py:188} INFO - 2024-06-24 00:00:00
[2024-07-16T05:57:15.707+0530] {logging_mixin.py:188} INFO - 2024-06-24 00:00:00
[2024-07-16T05:57:15.708+0530] {logging_mixin.py:188} INFO - 2024-06-24 00:00:00
[2024-07-16T05:57:15.711+0530] {logging_mixin.py:188} INFO - 2024-06-25 00:00:00
[2024-07-16T05:57:15.712+0530] {logging_mixin.py:188} INFO - 2024-06-25 00:00:00
[2024-07-16T05:57:15.714+0530] {logging_mixin.py:188} INFO - 2024-06-25 00:00:00
[2024-07-16T05:57:15.715+0530] {logging_mixin.py:188} INFO - 2024-06-25 00:00:00
[2024-07-16T05:57:15.716+0530] {logging_mixin.py:188} INFO - 2024-06-25 00:00:00
[2024-07-16T05:57:15.717+0530] {logging_mixin.py:188} INFO - 2024-06-25 00:00:00
[2024-07-16T05:57:15.717+0530] {logging_mixin.py:188} INFO - 2024-06-25 00:00:00
[2024-07-16T05:57:15.718+0530] {logging_mixin.py:188} INFO - 2024-06-25 00:00:00
[2024-07-16T05:57:15.719+0530] {logging_mixin.py:188} INFO - 2024-06-25 00:00:00
[2024-07-16T05:57:15.720+0530] {logging_mixin.py:188} INFO - 2024-06-25 00:00:00
[2024-07-16T05:57:15.721+0530] {logging_mixin.py:188} INFO - 2024-06-26 00:00:00
[2024-07-16T05:57:15.722+0530] {logging_mixin.py:188} INFO - 2024-06-26 00:00:00
[2024-07-16T05:57:15.722+0530] {logging_mixin.py:188} INFO - 2024-06-26 00:00:00
[2024-07-16T05:57:15.724+0530] {logging_mixin.py:188} INFO - 2024-06-26 00:00:00
[2024-07-16T05:57:15.725+0530] {logging_mixin.py:188} INFO - 2024-06-26 00:00:00
[2024-07-16T05:57:15.727+0530] {logging_mixin.py:188} INFO - 2024-06-26 00:00:00
[2024-07-16T05:57:15.729+0530] {logging_mixin.py:188} INFO - 2024-06-26 00:00:00
[2024-07-16T05:57:15.730+0530] {logging_mixin.py:188} INFO - 2024-06-26 00:00:00
[2024-07-16T05:57:15.730+0530] {logging_mixin.py:188} INFO - 2024-06-26 00:00:00
